time,x,y,vx,vy
4009589.5895895893,29113613421.327824,104081453250.9808,-33758.860606045666,9388.313634098682
4041161.161161161,28046283380.418137,104372397131.07097,-33853.750237091605,9042.262656618514
4072732.732732733,26976013714.779144,104652400294.07759,-33945.09555613202,8695.247770479162
4104304.304304304,25902916700.438126,104921432869.04048,-34032.88664575289,8347.30551503072
4135875.875875876,24827104832.173317,105179466147.02815,-34117.11396572669,7998.472467380282
4167447.447447447,23748690823.514015,105426472581.13792,-34197.768353012354,7648.785242391981
4199019.019019019,22667787606.740437,105662425786.49588,-34274.84102175533,7298.280492686948
4230590.590590591,21584508332.883858,105887300540.25685,-34348.32356328753,6946.994908643343
4262162.162162162,20498966371.726517,106101072781.60443,-34418.207946127346,6594.965218396344
4293733.733733733,19411275311.801704,106303719611.75099,-34484.486515979675,6242.228187838156
4325305.305305305,18321548960.39358,106495219293.93768,-34547.15199573588,5888.820620617969
4356876.876876877,17229901343.537422,106675551253.4344,-34606.197485473815,5534.779358142022
4388448.448448448,16136446706.019442,106844696077.53981,-34661.6164624578,5180.1412795735605
4420020.02002002,15041299511.37688,107002635515.58133,-34713.40278113867,4824.943301832857
4451591.591591591,13944574441.897984,107149352478.91515,-34761.55067315372,4469.222379597195
4483163.163163163,12846386398.621902,107284831040.92627,-34806.05474732673,4113.015505300861
4514734.7347347345,11746850501.338879,107409056437.02838,-34846.909989667976,3756.359709135181
4546306.306306306,10646082088.590126,107522015064.66399,-34884.1117633742,3399.2920590484946
4577877.877877878,9544196593.158098,107623694474.94824,-34917.655801476925,3041.8496850350402
4609449.449449449,8441309181.3640175,107714083379.92589,-34947.53819970501,2684.0701507880513
4641021.021021021,7337535817.694542,107793171760.52126,-34973.75549523396,2325.991335658793
4672592.592592592,6232992579.856003,107860950794.55069,-34996.30461407393,1967.651097788257
4704164.164164164,5127795541.855225,107917412846.51595,-35015.18286308472,1609.0872649473217
4735735.735735736,4022060773.9995565,107962551467.60413,-35030.38792997572,1250.3376345367649
4767307.307307308,2915904342.896866,107996361395.6877,-35041.91788330593,891.439973587263
4798878.878878878,1809442311.455573,108018838555.32448,-35049.771172483954,532.4320187593989
4830450.45045045,702790738.884531,108029980057.75769,-35053.94662776803,173.3514763436251
4862022.022022022,-403934319.3067932,108029784200.9159,-35054.44346026598,-185.76397773967847
4893593.593593594,-1510616811.308443,108018250469.413,-35051.26126193526,-544.876697940244
4925165.165165165,-2617140689.0099354,107995379534.54831,-35044.4000055829,-903.949069077903
4956736.736736736,-3723389908.0002327,107961173254.30649,-35033.860044865585,-1262.9435063425826
4988308.308308308,-4829248427.567881,107915634673.35756,-35019.64211428956,-1621.8224552943393
5019879.87987988,-5934600210.700792,107858768023.05692,-35001.74732921073,-1980.5483918633
5051451.4514514515,-7039329224.086397,107790578721.44531,-34980.17718583457,-2339.0838223497094
5083023.023023023,-8143319438.11161,107711073373.24889,-34954.93356121618,-2697.3912834239063
5114594.594594594,-9246454899.529156,107620259751.00153,-34926.01870511543,-3055.4333555845587
5146166.166166166,-10348620100.237925,107518146713.65097,-34893.43523919401,-3413.172533307991
5177737.737737738,-11449699034.22028,107404744481.16841,-34857.18630136677,-3770.570908072909
5209309.309309309,-12549575752.50054,107280064484.97746,-34817.27542460416,-4127.590605273064
5240880.880880881,-13648134511.3808,107144119328.14755,-34773.706514184756,-4484.193844243168
5272452.452452452,-14745259772.440912,106996922785.39397,-34726.48384769528,-4840.34293825888
5304024.024024024,-15840836202.538605,106838489803.07777,-34675.61207503056,-5196.000294536849
5335595.595595595,-16934748673.8093,106668836499.2059,-34621.09621839357,-5551.128414234651
5367167.167167167,-18026882263.66623,106487980163.43108,-34562.9416722954,-5905.689892450832
5398738.738738739,-19117122254.800404,106295939257.05185,-34501.15420355526,-6259.647418224895
5430310.31031031,-20205354135.180603,106092733413.01262,-34435.73995130054,-6612.963774537293
