time,x,y,vx,vy
6251171.171171171,43146636186.687515,142417078668.5918,-28517.01100199664,9129.497238211796
6282742.742742742,42245445676.71485,142702450422.55313,-28571.30750630452,8948.202121791692
6314314.314314314,41342559567.87201,142982093600.36194,-28624.441040688052,8766.60207299967
6345885.885885886,40438014692.82395,143255998690.0828,-28676.410133083835,8584.704744597777
6377457.457457458,39531847908.1094,143524156420.34662,-28727.2133618285,8402.517783439096
6409029.0290290285,38624096094.14082,143786557760.35083,-28776.84935565875,8220.048830467747
6440600.6006006,37714796155.20436,144043193919.85928,-28825.316793711318,8037.305520718868
6472172.172172172,36803985019.46,144294056349.2023,-28872.614405522996,7854.295483318641
6503743.743743744,35891699638.94141,144539136739.27667,-28918.740971030624,7671.026341484285
6535315.3153153155,34977976989.55601,144778427021.5456,-28963.69532057109,7487.505712524044
6566886.886886886,34062854071.08499,145011919368.03882,-29007.476334881332,7303.741207837204
6598458.458458458,33146367907.18322,145239606191.35245,-29050.082945098336,7119.7404329140645
6630030.03003003,32228555545.379375,145461480144.64908,-29091.514132759137,6935.510987335978
6661601.601601602,31309454057.075844,145677534121.6578,-29131.768929800826,6751.060464775323
6693173.173173173,30389100537.548767,145887761256.67413,-29170.846418560533,6566.396452995512
6724744.744744744,29467532105.948048,146092154924.56,-29208.745731775445,6381.526533850993
6756316.316316316,28544785905.29726,146290708740.74387,-29245.466052582793,6196.458283287231
6787887.887887888,27620899102.493797,146483416561.2206,-29281.00661451986,6011.199271340746
6819459.459459459,26695908888.30875,146670272482.55157,-29315.366701523984,5825.757062139078
6851031.031031031,25769852477.38699,146851270841.86453,-29348.54564793254,5640.139213900802
6882602.602602602,24842767108.24713,147026406216.85376,-29380.542838482957,5454.353278935537
6914174.174174174,23914690043.281437,147195673425.77997,-29411.35770831272,5268.406803643909
6945745.7457457455,22985658568.75604,147359067527.47028,-29440.989742959362,5082.307328517603
6977317.317317317,22055709994.810745,147516583821.31836,-29469.43847836045,4896.062388139322
7008888.888888889,21124881655.459103,147668217847.28427,-29496.703500853622,4709.679511182812
7040460.46046046,20193210908.588474,147813965385.89453,-29522.784447176553,4523.16622041285
7072032.032032032,19260735135.959827,147953822458.24216,-29547.681004466966,4336.530032685231
